feature_id,GSM634633,GSM634634,GSM634635,GSM634636,GSM634637,GSM634638,GSM634639,GSM634640,GSM634641,GSM634642,GSM634643,GSM634644,GSM634645,GSM634646,GSM634647,GSM634648,GSM634649,GSM634650,GSM634651,GSM634652,GSM634653,GSM634654,GSM634655,GSM634656,GSM634657,GSM634658,GSM634659,GSM634660,GSM634661,GSM634662,GSM634663,GSM634664,GSM634665,GSM634666,GSM634667,GSM634668,GSM634669,GSM634670,GSM634671,GSM634672,GSM634673,GSM634674,GSM634675,GSM634676,GSM634677,GSM634678,GSM634679,GSM634680,GSM634681,GSM634682,GSM634683,GSM634684,GSM634685,GSM634686,GSM634687,GSM634688,GSM634689,GSM634690,GSM634691,GSM634692,GSM634693,GSM634694,GSM634695,GSM634696,GSM634697,GSM634698,GSM634699,GSM634700,GSM634701,GSM634702,GSM634703,GSM634704,GSM634705,GSM634706,GSM634707,GSM634708,GSM634709,GSM634710,GSM634711,GSM634712,GSM634713,GSM634714,GSM634715,GSM634716,GSM634717,GSM634718,GSM634719,GSM634720,GSM634721,GSM634722,GSM634723,GSM634724,GSM634725
ILMN_1786004,154.351,144.167,136.575,149.403,144.035,138.132,148.209,153.118,142.486,140.987,145.575,147.562,138.711,138.711,149.704,161.866,135.412,133.583,151.901,177.615,127.695,149.02,156.952,166.657,148.085,153.336,149.229,134.457,171.032,143.961,152.482,145.174,146.429,145.086,136.354,156.242,131.519,129.846,153.924,138.405,135.807,168.312,156.068,172.616,158.491,145.656,138.455,149.562,154.696,149.884,152.041,150.687,138.847,150.73,157.285,133.485,149.519,132.658,140.713,152.274,135.073,139.72,145.254,154.039,163.176,142.953,157.908,150.556,130.531,150.095,157.051,144.279,150.866,147.695,162.792,136.795,123.089,147.789,146.294,132.004,144.178,191.867,154.948,166.686,153.772,160.925,151.296,144.381,147.735,135.35,142.33,135.283,137.524
ILMN_1786015,1141.435,1716.872,1119.804,1172.771,1064.901,1231.718,1011.113,1025.556,1227.053,1424.663,1313.47,1275.048,1131.972,1248.814,1388.487,1236.682,1087.681,1008.265,1047.808,1255.688,1314.278,1235.87,1120.555,1408.735,1103.663,1079.828,1138.826,1117.893,1185.763,1082.687,1044.412,1266.825,1256.063,1289.846,1218.563,1067.43,1128.994,1286.12,1261.139,1170.184,1305.865,1117.893,1088.349,1075.136,1128.994,1185.075,1317.916,1226.135,1097.886,1198.666,902.283,1124.866,1133.444,1032.435,1151.515,1226.639,1320.094,1221.421,1114.309,1193.978,1287.744,1089.545,1214.597,1067.734,1382.521,1315.468,1117.893,1092.561,1030.742,1187.516,1108.893,1076.763,1167.394,1137.014,1222.218,1183.58,1262.36,1418.352,1280.265,1377.274,1428.947,1236.682,1133.444,1197.209,1191.75,1083.009,1081.371,1250.19,1396.131,1163.617,1193.978,1379.217,1064.901
ILMN_1786016,722.667,425.833,528.495,591.919,549.235,698.107,545.674,632.834,563.201,515.515,564.604,537.121,621.165,565.793,536.583,643.564,669.508,637.612,678.716,577.739,890.493,535.094,631.994,650.1,707.202,488.386,589.57,507.09,519.782,580.755,547.652,795.06,501.487,638.791,557.496,576.944,462.098,533.391,675.136,607.912,653.821,575.463,543.51,617.693,491.128,583.476,499.698,691.118,644.303,711.953,593.802,614.091,792.095,595.225,613.605,543.923,643.743,474.536,527.558,601.298,563.647,485.078,568.287,640.854,494.164,580.583,637.751,528.364,627.007,449.605,538.209,598.957,573.629,482.956,478.4,529.958,489.151,604.345,554.6,653.646,595.723,624.555,560.295,510.706,581.828,611.473,646.289,627.708,490.222,547.362,593.29,505.37,601.619
ILMN_1786021,436.661,402.904,453.86,409.226,434.117,441.164,476.604,413.11,433.506,415.575,429.968,350.186,305.59,372.822,466.05,467.292,456.696,411.953,363.414,319.01,420.652,450.21,475.1,496.184,480.062,506.715,482.341,441.429,416.817,445.722,457.021,391.615,391.015,488.386,388.133,414.797,416.051,438.687,411.481,492.7,422.248,458.518,371.323,377.641,424.005,426.195,413.11,538.893,441.164,467.637,405.419,493.934,516.411,440.09,392.376,382.426,448.173,386.6,358.019,388.537,447.141,440.178,401.011,482.956,423.616,396.865,387.471,401.622,501.371,394.682,412.714,373.634,380.873,366.341,431.532,368.401,402.355,458.518,503.701,499.698,428.068,490.222,482.591,470.851,406.229,424.955,493.529,439.788,436.743,449.201,428.683,429.968,479.337
ILMN_1786034,179.853,215,187.899,224.367,216.935,253.201,205.818,190.229,195.195,201.097,177.125,204.434,192.987,173.933,180.192,205.441,182.926,193.688,184.161,229.703,209.191,168.761,212.247,200.551,186.15,225.655,199.643,210.386,226.926,212.933,212.37,200.731,188.262,203.324,206.851,245.868,201.054,173.927,192.894,203.324,177.355,192.354,193.185,200.822,197.449,205.042,211.637,218.42,218.981,217.081,196.855,222.83,196.701,199.702,206.137,192.083,197.185,202.61,258.423,195.952,201.519,191.938,187.6,206.595,255.88,205.718,242.966,183.51,208.523,207.128,188.338,177.749,194.7,190.18,220.434,200.015,217.272,245.725,209.094,197.768,209.956,179.998,230.633,228.314,218.318,171.541,218.3,226.471,200.789,162.067,189.335,190.726,209.301
ILMN_1786036,284.556,237.443,277.792,290.942,273.047,261.555,264.218,277.659,237.443,309.18,230.03,299.214,252.849,209.956,302.936,324.727,299.848,241.115,245.753,251.377,238.369,286.418,258.455,260.699,258.171,276.889,279.158,264.289,261.801,254.406,249.435,252.849,249.278,303.805,299.448,251.24,353.13,234.602,252.716,291.119,270.426,257.595,225.767,243.876,287.413,229.57,231.553,289.422,252.749,265.081,238.772,186.552,225.844,249.554,233.952,244.967,257.525,290.355,250.222,235.435,228.862,246.279,268.192,245.781,270.592,260.059,242.504,223.587,294.317,241.203,318.809,254.874,234.951,251.877,266.249,268.68,282.446,284.419,256.081,254.499,236.405,242.76,207.837,251.67,278.828,251.465,235.558,229.028,268.009,231.071,281.103,265.666,265.336
ILMN_1786041,152.405,150.307,184.365,163.073,191.299,170.186,174.872,172.993,168.806,165.093,175.642,160.754,171.633,167.894,142.461,147.803,164.357,161.094,162.893,199.015,147.098,168.423,144.06,153.772,165.186,181.925,178.444,163.394,171.223,184.649,162.672,223.49,169.967,183.421,189.436,189.886,160.229,166.625,155.488,175.699,161.363,184.024,181.224,163.348,169.565,157.675,169.756,146.945,170.683,182.481,170.589,176.178,157.534,163.395,217.404,188.468,165.783,152.604,175.831,170.899,174.782,162.335,156.15,158.763,161.28,179.995,167.094,194.809,182.076,167.602,190.496,184.37,178.249,184.513,167.058,159.777,174.248,183.334,178.981,174.552,142.998,183.856,164.788,177.338,158.766,189.84,187.726,165.528,166.311,166.104,163.795,157.027,185.226
ILMN_1786045,140.201,178.288,169.568,132.674,143.045,151.28,145.878,183.32,148.931,156.418,159.457,158.061,160.79,142.686,200.969,135.777,170.926,149.846,183.357,157.019,149.524,173.601,154.506,177.463,148.209,157.843,162.083,167.998,170.095,142.367,138.761,138.029,177.59,172.479,153.998,137.036,173.105,176.598,174.957,143.659,128.016,153.535,153.131,130.983,159.977,149.448,141.018,129.209,140.754,165.259,137.687,167.024,179.998,151.953,159.775,138.856,143.393,157.788,156.703,183.278,145.609,141.631,139.138,184.109,143.085,143.023,139.117,151.222,174.357,143.238,153.83,169.231,152.045,157.929,140.001,179.33,169.055,147.202,168.613,131.364,181.479,164.595,166.788,159.009,152.459,146.547,148.506,140.792,154.92,161.131,143.141,150.67,139.511
ILMN_1786050,378.851,344.048,417.988,455.992,392.949,378.056,378.21,378.155,430.308,387.287,450.367,380.394,403.556,432.464,414.147,452.611,413.915,352.411,430.119,412.721,467.998,401.76,416.244,360.193,410.399,375.579,419.568,428.663,403.934,381.627,424.593,417.544,411.136,387.421,373.618,403.031,409.934,413.472,433.469,402.457,388.734,384.778,375.687,408.017,380.037,378.588,434.693,353.168,424.156,398.573,400.011,436.045,429.234,340.576,360.227,360.606,367.864,411.934,368.66,439.967,376.028,426.843,310.744,401.298,408.854,449.213,449.682,404.339,362.315,394.551,467.454,366.098,411.766,401.69,400.65,432.713,461.308,447.044,452.522,384.681,401.459,445.295,382.016,378.885,442.33,423.809,434.041,401.873,440.966,411.168,445.942,391.078,401.593
ILMN_1786072,130.029,151.364,145.767,144.754,157.726,158.598,144.015,153.924,158.827,149.109,169.895,143.937,160.485,175.151,140.242,160.219,162.026,141.944,138.761,186.134,152.178,167.978,168.879,145.979,143.778,143.987,161.593,157.081,194.908,152.233,186.545,183.911,153.197,153.476,144.748,155.898,189.496,164.447,162.162,141.777,159.104,146.85,160.134,159.224,143.627,153.675,135.707,143.648,149.007,177.856,177.054,169.295,152.717,136.515,162.186,168.849,160.967,154.845,159.391,162.325,182.042,159.22,166.225,184.046,149.66,165.532,159.141,142.391,172.254,165.173,140.654,150.879,142.858,152.505,154.027,166.13,159.477,170.198,168.488,179.41,180.258,147.157,175.283,154.467,165.371,146.46,137.239,143.363,166.596,146.702,143.287,165.041,135.136
ILMN_1786108,355.769,321.331,394.434,384.694,398.287,355.148,367.131,299,339.763,379.716,408.855,314.11,396.54,449.011,405.695,383.96,412.613,391.78,337.311,249.222,306.177,405.242,415.196,428.593,396.438,379.167,396.197,348.784,343.013,384.535,354.628,421.856,335.197,387.71,315.62,329.481,372.509,404.607,346.136,407.224,419.567,364.994,360.168,332.145,334.353,392.574,416.636,501.487,423.91,372.433,348.148,323.865,376.973,388.537,344.645,388.206,358.24,325.467,373.547,343.526,397.188,359.191,314.344,342.231,338.979,334.045,358.098,413.21,374.451,443.847,341.698,344.645,412.342,377.555,341.557,312.495,417.282,400.751,447.838,431.051,321.956,366.903,331.405,344.17,329.976,320.861,358.24,356.417,410.14,335.47,368.688,427.685,383.531
ILMN_1786118,193.137,212.234,240.101,208.723,235.764,187.226,239.352,238.271,229.811,228.258,220.314,179.974,203.01,255.335,199.771,226.036,205.25,244.147,213.155,203.543,268.568,228.67,211.99,191.801,184.33,252.68,196.062,230.327,205.975,216.935,204.957,230.222,249.647,214.188,240.149,260.595,230.821,222.95,204.932,249.884,217.05,245.171,205.239,218.836,215,206.015,232.937,243.958,250.863,208.779,229.049,202.954,272.614,243.22,190.667,206.637,223.229,200.697,226.838,240.98,236.01,212.862,197.916,282.932,338.901,245.669,226.001,220.78,206.084,223.229,205.042,212.385,205.568,205.896,204.434,193.213,225.036,205.818,232.305,206.517,157.076,211.213,227.462,221.454,238.291,199.694,196.025,200.529,260.271,201.676,194.74,235.914,204.957
ILMN_1786125,218.966,219.647,291.32,223.838,211.258,239.771,216.333,225.514,213.972,216.704,210.561,272.779,211.424,215.72,234.745,228.375,256.242,250.955,185.631,197.873,192.716,249.8,241.51,272.694,187.265,247.789,199.115,278.347,228.67,218.472,183.063,190.522,217.653,236.93,212.234,205.137,215.823,185.028,241.999,198.957,226.391,241.009,203.892,210.024,265.522,209.148,216.068,213.824,200.685,264.776,212.978,193.231,189.889,210.727,202.55,218.236,236.01,232.643,281.138,300.526,195.223,231.406,257.689,214.712,221.955,230.308,220.299,257.817,461.982,179.865,273.776,241.696,233.581,243.767,227.107,227.045,256.316,268.047,183.235,191.491,515.275,231.942,242.288,241.172,209.632,251.5,225.036,227.29,215.142,236.614,235.458,202.239,206.828
ILMN_1786176,7206.755,6773.466,6771.431,8645.507,7310.919,7098.974,6213.457,8194.872,7694.129,6743.786,7837.092,7688.565,6850.342,7677.564,8837.663,7795.352,7213.302,9748.936,6215.867,7181.775,6824.78,8874.634,6552.713,12025.52,7900.9,7341.572,7806.743,7203.216,5958.809,8845.347,8331.762,7937.478,8679.812,7305.51,7637.392,7323.11,8228.104,8630.371,7279.104,6578.462,6225.498,7374.308,8035.799,7287.454,6788.792,8246.627,8542.488,6447.766,6368.017,8279.495,6276.012,7026.772,7942.22,8518.941,8181.325,8882.684,7158.311,7038.42,7058.754,8935.804,9361.788,6024.958,5774.994,7306.538,7290.562,5999.555,7478.087,7321.045,8068.884,6834.721,6523.163,6711.866,7238.378,6490.916,7484.832,7687.309,8127.531,6638.689,11353.42,8602.228,8165.923,6263.498,7107.496,8206.78,7064.274,6472.744,7166.155,6770.424,8660.628,6601.408,6540.605,8482.132,6610.401
ILMN_1786189,2248.746,1663.181,2496.902,2173.639,3163.64,1886.538,2340.603,1730.04,2485.374,2019.427,2176.42,1887.226,2523.037,2432.238,2183.843,2347.811,2236.476,2361.106,2214.412,1278.023,2053.106,2350.616,1908.634,2468.161,2261.73,2161.913,2186.64,2212.595,2076.673,2240.965,2155.768,1975.902,2367.261,2476.574,1629.986,2440.247,2224.07,2768.611,2081.266,2605.885,2179.219,2567.482,2544.354,2381.773,2148.91,2448.246,2090.063,1497.244,2135.534,1833.792,1975.902,2176.42,1847.819,2332.401,1804.17,2297.468,1941.398,2146.798,2265.749,2171.013,2410.633,2618.96,1970.017,1745.493,1941.398,2335.106,1461.427,2392.993,2225.908,2650.729,2468.161,2124.157,2394.136,2400.453,2073.845,2053.881,2269.484,2057.314,2239.222,2691.28,2237.337,2080.218,2015.195,2139.117,2340.603,2098.299,2038.96,1885.67,2443.563,1852.312,1949.298,2253.485,2647.838
ILMN_1786195,213.091,208.246,197.848,191.481,197.364,186.47,202.097,201.54,196.643,202.11,190.297,219.556,228.805,211.888,185.354,204.456,212.14,184.952,227.384,192.04,184.081,194.786,198.586,209.418,204.277,182.575,210.441,211.588,212.982,192.705,201.308,229.463,200.211,217.385,198.313,189.917,188.628,208.426,182.604,177.048,213.438,208.142,203.347,200.007,195.12,190.293,231.011,191.496,205.277,213.205,245.173,184.03,203.19,218.972,214.932,225.73,231.552,216.486,202.454,204.092,182.217,205.475,214.217,202.003,199.486,196.791,178.63,222.854,196.202,191.969,208.153,207.37,222.323,184.232,209.653,210.856,205.154,204.97,182.992,203.954,222.075,187.679,188.881,182.653,185.681,204.775,225.722,229.088,192.562,168.088,183.187,196.144,189.969
ILMN_1786197,144.358,152.717,127.728,143.648,139.577,136.526,150.174,142.947,146.741,153.252,139.863,157.45,143.993,155.696,160.045,126.419,131.832,144.574,124.106,155.17,128.634,147.291,135.433,148.999,139.101,135.836,149.808,154.382,144.279,162.591,144.391,133.361,157.929,169.345,131.089,146.032,137.995,153.802,135.72,151.194,150.462,153.842,127.067,146.945,142.822,138.711,154.569,134.722,152.45,140.413,136.252,138.671,132.618,156.242,140.78,155.522,151.018,137.515,134.204,127.513,146.8,143.788,144.284,169.782,147.998,137.783,157.365,132.017,153.163,159.051,141.171,133.688,139.863,130.054,136.111,141.562,150.674,133.055,152.643,138.777,155.258,152.871,140.993,147.572,147.897,129.797,142.758,146.741,159.296,138.769,141.849,127.029,154.514
ILMN_1786211,1569.056,3333.784,1513.817,1621.288,1570.204,1449.969,1525.709,1197.209,1326.326,1682.574,1480.177,1651.026,1901.754,1907.157,2016.88,1474.271,1575.305,1739.494,1297.649,1542.499,1997.396,2155.768,1635.584,2300.495,1710.649,1533.187,1370.588,1428.947,1764.801,1418.847,1487.74,1890.266,1829.659,1763.397,1220.618,1404.98,1238.819,1881.828,1762.624,1738.139,2033.091,1506.53,1614.114,1385.087,1343.193,1547.952,1752.233,2169.198,1663.181,1971.782,1395.228,1713.155,2389.84,1318.334,1733.902,1560.195,1728.783,1342.291,1379.642,1540.853,1876.272,1335.086,1568.469,1777.973,1758.644,1847.07,1535.317,1375.929,1287.744,1479.105,1149.378,1620.099,1706.441,1265.595,1593.246,1303.416,1705.793,1789.932,1509.073,1860.745,1570.891,2142.134,1628.907,1574.655,1396.131,1356.329,1353.351,1959.268,1845.365,2108.979,1369.67,1719.574,1797.092
ILMN_1786259,189.591,194.955,171.954,182.658,219.536,198.99,205.704,257.29,177.713,194.168,174.557,197.081,191.876,200.867,175.427,201.074,255.335,294.78,176.673,201.165,170.301,194.603,163.605,172.685,189.128,195.368,192.006,216.418,192.987,179.667,180.18,162.792,165.886,143.847,205.909,185.599,179.829,186.249,181.364,161.431,208.482,220.975,181.873,222.145,168.132,195.8,177.309,176.766,185.118,209.121,199.556,190.126,190.012,209.443,181.338,175.261,188.426,228.295,184.873,156.659,176.794,233.098,173.324,172.785,151.351,209.094,202.001,186.584,208.126,178.882,171.388,201.528,176.437,210.414,207.732,206.468,185.524,178.388,169.079,183.601,166.958,188.301,190.65,206.316,181.459,188.654,204.191,198.274,203.639,182.106,238.473,201.789,203.881
ILMN_1786267,182.617,198.957,159.577,169.31,172.658,158.927,186.514,203.652,148.742,171.328,145.675,140.859,171.497,162.018,177.263,155.66,153.763,163.958,192.276,162.587,184.578,149.945,146.28,174.357,168.397,179.662,196.992,156.975,159.649,158.282,162.878,161.431,163.428,154.28,177.166,190.254,181.961,160.763,168.539,190.876,163.502,158.696,158.219,161.361,136.681,177.061,188.269,173.575,160.415,172.173,161.18,177.511,150.174,195.389,160.69,192.903,189.471,168.993,191.169,187.287,169.169,155.053,177.125,160.913,157.648,150.431,160.509,172.391,171.051,164.663,149.224,137.783,164.27,171.64,165.904,167.404,177.765,167.206,183.653,176.059,161.983,181.227,172.234,154.318,165.424,155.777,141.076,162.348,144.743,173.689,146.945,158.856,176.023
ILMN_1786273,551.712,474.756,515.515,613.922,575.008,540.431,512.037,480.299,560.731,543.923,484.369,517.385,529.021,548.131,451.375,489.151,465.747,509.586,491.352,781.506,585.77,516.517,508.959,432.382,543.351,447.141,507.733,471.619,582.705,528.109,553.884,552.582,536.705,520.696,561.238,519.216,469.583,532.619,522.854,610.831,522.594,494.518,596.058,692.864,573.79,582.576,465.008,516.781,571.063,510.835,536.298,568.436,484.258,573.629,442.422,524.418,573.79,509.848,656.56,556.318,583.476,579.492,460.671,550.984,712.172,574.511,598.806,555.741,481.543,573.629,578.34,547.241,491.97,575.762,514.916,461.425,564.604,496.659,523.398,439.46,428.769,511.627,566.63,596.601,588.029,543.767,487,652.953,497.255,449.4,482.473,448.388,549.093
ILMN_1786275,217.05,276.191,257.63,266.476,232.397,241.971,233.858,217.34,241.835,271.587,319.904,251.119,303.143,280.517,269.111,244.774,256.806,240.929,239.819,215.462,230.5,248.18,251.729,316.062,244.829,253.237,246.986,259.348,237.136,221.361,304.773,286.179,234.789,269.613,276.968,253.954,241.303,270.19,258.098,279.9,250.193,265.522,297.187,248.597,256.39,273.333,275.488,234.885,269.111,260.774,239.118,252.192,245.841,265.081,290.942,278.727,290.655,258.171,275.288,251.939,253.954,270.275,224.961,246.337,214.465,257.083,280.389,270.19,233.412,244.403,302.15,247.763,249.884,261.763,238.916,250.711,266.58,298.715,241.229,267.892,278.433,241.51,274.143,263.922,258.607,237.966,266.968,267.73,261.314,249.222,284.249,248.572,240.554
ILMN_1786281,248.572,170.835,219.379,228.488,201.485,180.958,227.682,168.577,245.227,234.309,222.987,201.63,229.267,168.289,224.123,213.899,225.413,194.053,168.738,189.487,161.418,221.918,219.536,229.57,221.918,200.462,218.219,203.072,176.874,194.514,192.657,204.038,234.974,217.081,187.663,175.838,213.232,182.926,224.348,194.514,171.513,212.006,205.003,234.261,207.518,213.265,194.429,181.024,172.881,170.065,189.335,200.301,193.774,232.51,222.694,220.593,223.796,210.7,161.44,234.203,209.996,178.265,181.215,189.439,187.607,225.02,207.999,198.39,214.515,191.491,181.789,188.204,206.927,177.433,185.133,192.657,253.042,261.9,211.849,211.18,187.867,173.383,187.843,172.009,211.065,194.005,212.329,222.363,242.448,226.018,180.762,247.17,220.574
ILMN_1786308,164.301,221.512,206.027,206.862,190.374,196.67,171.447,172.36,195.033,158.776,178.136,165.761,228.219,160.925,169.139,198.858,172.699,159.505,171.487,159.228,173.05,202.113,181.701,147.066,179.309,189.034,173.259,211.196,162.776,162.977,185.044,155.796,194.758,184.515,175.8,169.667,186.271,149.202,153.98,145.974,170.223,174.104,156.647,189.243,147.168,187.325,174.262,181.789,159.059,192.515,168.049,224.579,200.98,192.639,217.516,176.054,157.571,164.843,181.523,200.257,169.305,196.47,182.049,133.131,147.267,202.954,153.126,174.981,230.615,178.327,165.975,195.82,164.739,179.473,188.618,220.542,180.945,161.093,188.262,184.004,183.194,146.419,168.163,208.245,210.758,167.596,195.448,158.589,169.423,156.163,180.066,166.14,173.314
ILMN_1786310,245.982,235.638,257.961,240.123,204.664,232.937,259.065,234.602,281.057,241.67,270.633,264.536,271.979,248.031,267.73,234.675,216.882,244.547,238.745,263.212,233.098,250.35,243.251,229.59,241.329,276.324,245.529,244.315,268.998,297.352,272.131,282.711,241.999,248.689,231.534,261.448,256.175,227.827,247.436,256.548,241.865,218.769,327.543,276.024,259.568,200.056,274.428,352.486,264.968,260.159,211.023,232.049,233.299,218.948,226.782,249.554,244.829,286.508,285.386,253.704,259.135,226.82,200.509,258.03,311.917,289.8,259.774,217.128,232.166,267.49,273.21,253.366,233.007,259.135,237.393,259.382,217.707,267.332,245.529,255.006,210.446,244.967,266.023,302.355,228.067,218.336,239.118,220.627,249.105,212.8,262.284,241.835,268.568
ILMN_1786319,213.531,245.488,160.799,255.152,213.884,378.637,212.151,213.82,422.368,201.762,182.128,190.081,168.855,156.263,352.371,160.061,182.34,183.674,171.483,432.488,191.385,181.864,282.573,268.111,236.485,177.744,211.157,189.06,229.151,210.596,233.1,232.415,196.529,233.685,178.922,162.769,184.129,177.548,186.646,272.155,199.649,175.107,178.737,198.169,230.871,183.957,197.386,168.229,205.069,253.601,166.458,207.132,222.29,163.347,516.331,262.953,229.322,305.405,170.181,186.378,152.786,185.475,468.536,190.36,154.219,173.107,177.033,184.152,165.064,223.058,217.27,176.211,187.142,175.415,192.391,413.391,177.016,277.854,234.16,225.873,246.013,205.256,226.799,213.035,188.402,171.684,164.399,267.909,157.442,488.606,210.737,179.31,205.759
